top5_labid,siteid,stateid,latitude,longitude,colldate,landcover1,landcover2,top5_depth,top5_quartz,top5_tot_k_fs,top5_tot_plag,top5_tot_flds,top5_tot_14a,top5_tot_10a,top5_kaolinit,top5_tot_clay,top5_gibbsite,top5_calcite,top5_dolomite,top5_aragon,top5_tot_carb,top5_analcime,top5_heuland,top5_tot_zeol,top5_gypsum,top5_talc,top5_hornbl,top5_serpent,top5_hematite,top5_goethite,top5_pyroxene,top5_pyrite,top5_other,top5_amorph,top5_ag,top5_al,top5_as,top5_ba,top5_be,top5_bi,top5_c_tot,top5_c_inorg,top5_c_org,top5_ca,top5_cd,top5_ce,top5_co,top5_cr,top5_cs,top5_cu,top5_fe,top5_ga,top5_hg,top5_in,top5_k,top5_la,top5_li,top5_mg,top5_mn,top5_mo,top5_na,top5_nb,top5_ni,top5_p,top5_pb,top5_rb,top5_s,top5_sb,top5_sc,top5_se,top5_sn,top5_sr,top5_te,top5_th,top5_ti,top5_tl,top5_u,top5_v,top5_w,top5_y,top5_zn,geoid,geoid_type
C-338613,5576,SD,43.1591,-99.2385,08/01/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,3.64,3.5,673,1.2,0.09,,,,0.59,0.2,38.1,3.9,13,<5,7.3,0.81,8.54,0.02,<0.02,0.96,23.4,12,0.2,237,0.4,0.91,5.9,6.3,320,12.8,36.1,0.02,0.43,2.8,0.3,0.7,179,<0.1,5.9,0.12,0.4,1.5,23,0.5,10.8,29,NA,block_group
C-338604,5771,SD,44.0593,-102.7698,06/01/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.43,13.4,665,1.8,0.29,,,,0.87,0.5,55.4,11.2,44,6,21.6,2.89,13.8,0.02,0.05,1.44,29.6,34,0.75,836,1.95,0.45,10.3,26.2,610,19.1,68.8,0.04,0.96,8.6,0.6,1.4,109,<0.1,9.9,0.24,0.6,2.3,99,1.1,19.8,90,NA,block_group
C-323404,5832,SD,44.5058,-99.7831,11/04/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.49,7.9,689,1.2,0.21,,,,0.75,0.4,60.5,8.8,32,<5,13.9,1.79,9.25,0.03,0.03,1.58,31.1,16,0.46,979,1,0.88,8.9,18.8,640,18,70.9,0.04,0.72,5.5,0.5,1,167,0.1,7,0.22,0.4,1.7,59,0.9,15.9,64,NA,block_group
C-323405,5913,SD,45.6614,-99.4268,11/03/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.45,5.9,555,1.1,0.13,,,,0.83,0.2,49.8,7.2,31,<5,12.5,1.77,8.92,0.03,0.03,1.5,26.1,16,0.49,717,0.81,0.9,7.4,18,570,13.2,65.6,0.05,0.55,5.5,0.3,0.9,167,<0.1,5.7,0.18,0.4,1.5,59,0.7,13.4,52,NA,block_group
C-338618,6014,SD,45.5316,-102.0853,07/20/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.76,9.4,769,1.7,0.21,,,,0.63,0.4,58,21.4,42,5,19.8,2.44,16.2,0.04,0.04,1.57,29.8,27,0.57,603,1.37,0.97,10.6,29.8,510,18.3,67.2,0.04,1.24,9.9,0.7,1.8,154,<0.1,9.4,0.27,0.5,2.6,76,1.2,18.8,71,NA,block_group
C-323446,6024,SD,44.0093,-97.6717,11/18/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.35,7.1,597,1.2,0.19,,,,0.88,0.6,54.3,9.7,37,<5,19.1,2.01,8.7,0.04,0.03,1.56,28.2,17,0.49,1810,1.27,0.78,8.3,24.7,740,17.8,65.2,0.06,0.89,5.6,0.5,1,157,<0.1,7.1,0.2,0.5,2,70,1,15,81,NA,block_group
C-323437,6088,SD,44.8047,-96.5613,11/17/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.53,7.1,461,1.2,0.16,,,,1.42,0.3,45.2,8.1,39,<5,15.7,2.01,8.52,0.04,0.03,1.35,23.3,20,0.47,617,1.03,0.86,7.8,22.9,650,14.9,65.5,0.06,0.67,5.9,0.4,0.9,158,<0.1,5.5,0.18,0.5,1.3,75,0.7,14.1,54,NA,block_group
C-338631,6334,SD,44.9645,-103.4371,08/18/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.81,16.8,809,2.2,0.34,,,,0.53,0.3,69.2,15.9,47,7,21.8,3.07,17.5,0.02,0.05,2.35,35.6,37,0.82,699,2.41,0.71,12.3,23.6,810,23.3,103,0.07,1.19,10.4,0.6,2,127,0.1,11.4,0.26,0.7,2.8,111,1.5,23.8,94,NA,block_group
C-323389,6347,SD,44.0276,-100.1271,11/04/08,Planted/Cultivated,Row Crops,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.3,14.6,661,1.7,0.35,,,,1.09,2.8,70.5,15.6,68,5,44.4,3.37,13.9,0.03,0.06,1.96,37.1,34,0.91,978,4.3,0.5,9.6,47.4,1210,21,104,0.07,2.5,10.4,3.3,1.5,154,0.2,8.3,0.23,0.9,1.9,207,1,25.2,140,NA,block_group
C-338592,6795,SD,44.5763,-102.8614,07/23/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.34,17.2,2230,1.8,0.35,,,,0.84,0.3,55.2,13.9,51,8,24.8,3.42,16,0.02,0.05,2.02,29.1,46,0.91,439,2.69,0.53,11.3,28.6,650,23.1,98.4,0.09,1.07,10,1.2,1.6,136,0.1,10.1,0.27,0.6,2.8,127,1.2,19.9,104,NA,block_group
C-323406,6937,SD,45.1678,-99.6746,11/03/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.48,6.3,662,1.2,0.13,,,,0.85,0.3,57.9,8.9,37,<5,13.6,1.91,9.8,0.03,0.03,1.5,29.7,16,0.52,1530,0.94,0.98,8.2,22.5,530,13.7,67.8,0.03,0.73,5.8,0.3,0.9,175,<0.1,6.2,0.21,0.4,1.4,64,0.8,14.7,55,NA,block_group
C-338585,7038,SD,45.7455,-103.4065,07/14/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.02,7.8,693,1.4,0.2,,,,0.5,0.3,54.5,9,36,<5,14.4,1.93,12,0.02,0.03,1.5,28.3,25,0.49,475,1.08,1,8.7,16.8,530,14.5,55.1,0.04,0.87,6.9,0.5,1.1,126,<0.1,8.6,0.24,0.4,2.2,59,1,15.6,63,NA,block_group
C-323439,7048,SD,44.3103,-97.5161,11/19/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.1,6.2,580,1.1,0.14,,,,1.02,0.3,45.5,7.2,29,<5,12.4,1.65,8.63,0.03,0.03,1.4,23.8,13,0.44,1570,0.94,0.94,6.5,18.1,610,14.7,67,0.06,0.55,4.6,0.4,0.8,173,<0.1,5.5,0.15,0.4,1.4,50,0.7,12.2,52,NA,block_group
C-338577,7115,SD,44.3505,-103.9136,06/23/09,Forested Upland,Evergreen Forest,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,3.3,7.7,532,0.9,0.21,,,,0.7,0.4,41.2,7.1,29,<5,10.4,1.19,8.96,0.04,0.03,1.41,20.1,20,0.32,1030,1.74,0.6,8.9,9.8,400,21.4,68.6,0.04,0.69,4.3,0.6,1.1,94,<0.1,6,0.2,0.5,1.7,38,1.3,8.6,40,NA,block_group
C-323442,7368,SD,43.6018,-97.095,11/14/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.04,8.7,633,1.4,0.2,,,,0.96,0.5,58.2,11.7,46,<5,20.1,2.48,9.54,0.05,0.04,1.54,29.9,24,0.6,1450,1.12,0.71,9.3,30,800,18.4,75.2,0.07,1.09,7.1,0.8,1.2,140,0.1,7.6,0.25,0.6,2.1,86,1,16.5,74,NA,block_group
C-338624,7371,SD,44.3439,-101.5228,06/16/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.83,10.4,734,1.5,0.3,,,,0.78,0.4,50.5,12.5,55,6,27.4,3.18,16.7,0.05,0.06,1.75,26.4,50,0.94,326,1.98,0.61,11,34.7,820,20,69.9,0.05,1.18,11.9,1.1,1.9,118,<0.1,9.4,0.31,0.6,2.8,121,1.4,19.8,109,NA,block_group
C-323435,7448,SD,42.5467,-96.5868,11/14/08,Planted/Cultivated,Row Crops,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.38,7.7,740,1,0.15,,,,1.88,0.3,55.4,6.2,23,<5,16.4,1.71,7.93,0.02,0.02,1.71,28.9,17,0.89,384,0.84,0.93,7.8,14.8,940,32.9,71,0.04,0.65,4.3,0.3,1,216,<0.1,6.5,0.19,0.4,1.7,46,1,15.1,75,NA,block_group
C-338588,7563,SD,44.8518,-102.1095,06/18/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.72,5.8,612,1.1,0.12,,,,0.68,0.2,47.8,5.9,21,<5,7.9,1.41,11.1,0.02,0.03,1.82,24.9,17,0.39,336,0.64,1.18,7.1,10.1,420,13.5,67.6,0.03,0.61,5.1,0.3,1,159,<0.1,7,0.19,0.4,1.7,41,0.8,11.8,45,NA,block_group
C-323407,7624,SD,44.3773,-98.8833,11/04/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.7,5.8,576,1.3,0.16,,,,0.81,0.4,53.5,8.3,40,<5,17.2,1.98,9.49,0.03,0.03,1.62,27.9,18,0.5,638,0.87,0.81,8.8,17.9,680,16.5,74.2,0.05,0.65,6.5,0.5,1.1,156,<0.1,6.7,0.22,0.5,1.6,66,0.8,15.9,65,NA,block_group
C-338616,7806,SD,45.2511,-102.8615,07/21/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.16,6.3,783,1.3,0.13,,,,0.72,0.2,45.1,9.5,34,<5,13,1.95,12,0.03,0.03,1.13,23.2,20,0.53,453,0.77,1.2,8.1,22.6,440,12.7,40.2,0.03,0.85,6.6,0.4,1,186,<0.1,6.8,0.23,0.4,1.7,53,0.8,14.5,55,NA,block_group
C-338611,7819,SD,43.357,-101.2384,08/12/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.34,5.2,740,1.4,0.22,,,,1.14,0.2,44.2,4,14,<5,10.5,1.38,12,0.02,0.02,1.63,26.1,17,0.36,382,0.81,1.26,8.9,5.6,400,19.3,56.2,0.03,0.44,4.3,0.2,1.1,284,<0.1,8.7,0.16,0.5,2.4,25,0.9,15.2,46,NA,block_group
C-323408,7961,SD,45.1746,-97.2266,10/28/08,Planted/Cultivated,Row Crops,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.24,7.5,496,1.1,0.14,,,,1.05,0.3,50.6,8.1,36,<5,13.4,1.75,9.07,0.03,0.02,1.26,26.1,16,0.41,812,0.8,0.97,7.1,21.8,640,13.9,65.8,0.05,0.62,5.3,0.5,0.9,166,<0.1,6.1,0.17,0.5,1.5,64,0.7,14.2,47,NA,block_group
C-323445,8072,SD,44.3587,-97.2106,11/19/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.95,8.6,660,1.3,0.19,,,,0.85,0.4,64.2,11.9,46,<5,20.9,2.32,9.61,0.05,0.04,1.61,32.3,22,0.59,1530,1.14,0.76,9.5,30.2,800,17.4,72.8,0.05,0.94,7,0.6,1.2,149,<0.1,8.1,0.25,0.5,2,82,1.1,16.8,75,NA,block_group
C-339473,8395,SD,43.1987,-102.2523,10/16/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.47,10.7,738,1.7,0.29,,,,0.62,0.5,75,12.1,58,6,23,2.81,14.8,0.03,0.05,1.63,36.3,30,0.64,590,1.23,0.68,11.6,28.5,500,22,93.9,0.03,1.37,7.8,0.4,1.6,125,<0.1,12.7,0.31,0.7,3.2,98,1.2,20.4,85,NA,block_group
C-338587,8638,SD,45.6153,-103.842,07/14/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.28,7.7,764,1.2,0.21,,,,0.54,0.4,48.1,7.4,32,<5,13.4,1.78,10.8,0.03,0.03,1.62,24.9,18,0.36,500,1.76,0.94,8.5,12.4,660,15.9,60,0.05,0.81,5.8,0.5,1,144,<0.1,7.4,0.22,0.4,2.1,48,1,14.4,64,NA,block_group
C-338603,8648,SD,43.5123,-98.5657,07/06/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.6,8.3,594,1.3,0.19,,,,0.8,0.4,47.4,8.6,35,<5,15.7,1.88,11.5,0.05,0.03,1.58,25.6,23,0.51,806,1.14,0.88,8.4,20.5,640,17.1,61.9,0.05,0.83,6.5,0.7,1.1,137,<0.1,8,0.21,0.5,1.9,61,0.9,15.3,59,NA,block_group
C-338565,8830,SD,45.2466,-100.9896,06/22/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.09,15.7,759,2.3,0.43,,,,1.24,1.1,65.4,17.4,72,8,43.4,3.8,20.4,0.03,0.08,1.46,34.7,63,1.04,568,3.01,0.56,13.2,45,1150,24.3,72.6,0.05,2.28,14.5,2.9,2.2,138,0.1,11.8,0.32,0.8,2.9,199,1.4,26.4,136,NA,block_group
C-338574,8843,SD,43.9278,-101.878,09/14/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.11,6,719,1.6,0.19,,,,0.46,0.3,49.6,7.7,27,<5,12.6,1.72,10.2,0.03,0.03,1.85,25.6,18,0.34,511,1.26,0.77,8.3,11.7,490,18.5,69.4,0.03,0.72,5.5,0.6,1,122,0.1,7.7,0.21,0.5,2.2,50,0.8,15.9,56,NA,block_group
C-323390,8904,SD,44.0216,-99.9646,11/04/08,Planted/Cultivated,Small Grains,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.19,15.1,661,1.7,0.3,,,,2.8,1.7,68.6,15.2,64,<5,37.9,3.41,13.5,0.04,0.05,1.92,36.5,35,0.99,1290,3.22,0.53,11.7,47.7,1210,18,94.8,0.06,2.42,10.3,1.6,1.5,189,0.2,8.2,0.27,0.8,1.9,188,1.4,25.2,122,NA,block_group
C-323452,8985,SD,45.544,-98.4775,10/29/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.37,8.7,584,1.1,0.14,,,,0.94,0.3,46.4,7.8,35,<5,14.1,1.8,7.78,0.03,0.03,1.54,24.1,18,0.52,797,0.75,0.92,7.1,18,610,14.3,59.2,0.05,0.59,5.6,0.3,0.9,186,<0.1,6.1,0.2,0.5,1.6,59,0.8,13.2,58,NA,block_group
C-339475,9086,SD,45.5217,-101.8248,08/04/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.58,4.9,923,1.1,0.07,,,,0.85,0.3,49.1,8,34,<5,9,1.41,11.1,0.02,0.02,1.51,23.5,18,0.33,308,0.62,1.43,6.4,17.3,360,10.9,58.4,0.03,0.68,4.4,0.2,1,271,<0.1,6.1,0.22,0.4,1.8,47,0.7,12.6,41,NA,block_group
C-323454,9305,SD,45.6498,-96.8968,10/30/08,Planted/Cultivated,Row Crops,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.12,10,579,1.4,0.21,,,,0.77,0.4,53.6,10.8,45,<5,19.6,2.45,9.14,0.04,0.03,1.54,27.9,21,0.56,780,1.09,0.8,9.2,26.9,680,17.5,77.6,0.03,0.71,7.3,0.4,1.2,147,0.1,7.3,0.23,0.7,2.2,99,0.9,16.1,75,NA,block_group
C-339476,9416,SD,43.4839,-97.932,08/31/09,Planted/Cultivated,Small Grains,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.41,5.8,632,1.3,0.17,,,,0.75,0.3,56.9,9,38,<5,16.7,2.17,11.7,0.03,0.04,1.46,26.8,25,0.56,810,0.99,0.84,7.3,22.5,640,15.8,75.4,0.05,0.66,6.2,0.4,1,154,<0.1,8.7,0.23,0.5,2.7,74,0.8,14.8,64,NA,block_group
C-339477,9419,SD,44.3613,-101.3675,06/30/09,Planted/Cultivated,Small Grains,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,7.9,8.3,708,1.9,0.34,,,,0.75,0.3,61.2,12.1,68,7,31.7,3.55,17.9,0.04,0.06,1.89,29.5,53,1,368,1.67,0.5,11.5,35.8,830,21.1,96.9,0.04,1.41,11.4,1.2,1.9,114,<0.1,11.1,0.34,0.7,2.9,143,1.3,20.2,109,NA,block_group
C-338620,9672,SD,43.108,-98.8185,08/21/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.28,6.1,739,1.2,0.19,,,,0.75,0.5,56.1,7.6,32,<5,14.2,1.59,10.4,0.03,0.03,1.08,30.4,20,0.45,838,1.01,0.87,8.4,15.2,740,17.3,42.2,0.05,0.81,5.2,0.8,1,161,<0.1,8.8,0.21,0.4,2.1,54,0.9,16,61,NA,block_group
C-339478,9854,SD,45.0815,-101.6249,06/30/09,Planted/Cultivated,Fallow,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.17,5.8,833,1.4,0.17,,,,0.84,0.4,57,9.8,40,<5,16.5,2.16,13.2,0.02,0.04,1.59,27.5,19,0.49,611,0.92,1.11,8.6,18.2,680,15.2,72.6,0.04,0.73,6.5,0.4,1.1,222,<0.1,8.9,0.27,0.5,2.5,59,1,15.2,69,NA,block_group
C-338593,9867,SD,44.7351,-102.6966,07/28/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.48,6,631,1.7,0.23,,,,0.48,0.5,66.4,9.7,32,6,13.2,1.47,13,0.03,0.04,1.36,34.7,20,0.38,450,1.57,0.75,10.7,11.9,450,23.6,62.8,0.04,0.86,7.4,0.6,1.3,114,<0.1,10.1,0.23,0.6,2.7,50,1.2,19.5,56,NA,block_group
C-323450,9928,SD,44.8209,-99.4536,11/04/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.98,6.4,618,1.3,0.18,,,,0.97,0.4,51.7,9.4,44,<5,20.5,2.38,8.74,0.03,0.03,1.69,27.1,21,0.71,716,0.75,0.74,8.3,23.6,660,16.2,71.1,0.05,0.77,7.2,0.5,1.1,147,<0.1,6.9,0.23,0.5,1.7,77,0.9,15.2,85,NA,block_group
C-323449,10009,SD,45.5447,-99.9788,11/03/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.54,6.7,655,1.1,0.17,,,,0.82,0.3,50.6,8.4,37,<5,15,1.84,8.34,0.04,0.03,1.54,26.2,15,0.47,995,0.84,0.94,7.9,20.2,620,16.7,64,0.04,0.68,5.5,0.5,1,173,0.1,6.4,0.21,0.5,1.6,62,0.8,14.2,61,NA,block_group
C-338594,10110,SD,45.5862,-102.6729,07/21/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.55,9.5,524,1.6,0.22,,,,0.34,0.2,54.4,7.5,34,6,12.7,1.78,11.9,0.02,0.04,1.44,28.8,23,0.48,378,3.51,0.59,8.8,14.6,490,15.9,81.5,0.05,0.83,6.6,0.6,1.3,85.6,<0.1,9.1,0.2,0.5,2.5,52,1.1,15,56,NA,block_group
C-338600,10120,SD,43.8504,-98.4404,07/06/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.33,8.6,603,1.1,0.15,,,,2.73,0.3,43.7,9.2,30,<5,16.9,1.82,10.6,0.05,0.03,1.45,23.4,23,0.82,1980,0.67,0.9,7.2,28.8,620,14.7,54.6,0.05,1.02,5.7,0.7,0.9,145,<0.1,6.8,0.18,0.4,1.4,66,0.8,13.6,61,NA,block_group
C-339479,10440,SD,42.992,-97.5547,11/23/09,Planted/Cultivated,Fallow,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.4,8.7,676,1.4,0.19,,,,0.7,0.4,60.3,9,37,<5,16.3,2.08,12.4,0.03,0.03,1.51,28.5,23,0.51,799,0.81,0.89,9,20.8,490,17.2,79.6,0.03,0.8,6.2,0.5,1.3,156,<0.1,9,0.26,0.6,2.5,68,0.9,16.5,65,NA,block_group
C-338625,10443,SD,44.9068,-100.4715,06/25/09,Planted/Cultivated,Small Grains,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.67,11.1,663,1.9,0.39,,,,1.27,0.4,66,19.6,59,8,33.5,3.5,18.2,0.03,0.06,1.57,34.6,67,1.09,857,0.98,0.52,12.9,64.9,1070,22.1,69.4,0.04,1.75,11.7,1.1,2,127,0.2,10.7,0.3,0.6,2.6,193,1.8,23.9,138,NA,block_group
C-339481,10878,SD,45.7577,-100.9939,08/25/09,Planted/Cultivated,Small Grains,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,6.56,10.7,833,1.7,0.18,,,,0.88,0.2,56.6,11.6,50,5,18.2,2.48,14,0.03,0.05,1.67,26.7,24,0.72,630,0.8,1.1,8.9,24.3,830,15.3,75.8,0.04,0.79,7.9,0.4,1.2,239,<0.1,9.1,0.29,0.5,2.4,73,1,16.2,72,NA,block_group
C-338566,10891,SD,43.3133,-100.1442,08/20/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,3.65,1.8,664,1.1,0.08,,,,0.77,0.2,34.6,2.1,5,<5,5,0.63,8.63,<0.01,<0.02,1.76,21.2,12,0.19,144,0.36,0.99,5.2,4.2,180,11.3,63.4,0.02,0.39,2.2,<0.2,0.6,222,<0.1,5.3,0.09,0.4,1.3,20,0.4,10,21,NA,block_group
C-323440,11033,SD,44.9275,-99.7777,11/03/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.92,9.7,746,1.4,0.23,,,,0.85,0.4,65.5,11.2,45,<5,19,2.22,10.2,0.04,0.04,1.66,33.9,20,0.59,1580,1.34,0.77,10.1,22.4,740,19.4,77.8,0.06,0.86,6.9,0.8,1.3,149,<0.1,8.1,0.25,0.5,1.8,75,1.2,17.9,81,NA,block_group
C-323436,11144,SD,44.7109,-97.4708,11/17/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.96,8.8,657,1.3,0.18,,,,0.93,0.3,67.7,11,47,<5,16.9,2.32,10,0.04,0.04,1.59,34.2,21,0.62,854,0.91,0.83,9.8,26.7,650,16.3,79.4,0.04,0.76,7,0.3,1.2,151,<0.1,8.2,0.25,0.5,1.9,76,0.9,18.4,69,NA,block_group
C-338569,11147,SD,43.6814,-102.8557,09/02/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,3.79,4.7,632,1.4,0.25,,,,0.47,0.5,61.6,7.3,24,<5,11.6,1.64,11,0.03,0.03,1.86,31.8,16,0.34,521,1.55,0.67,8.5,10.3,490,23.2,82,0.04,0.76,5.4,0.6,1.3,107,<0.1,11.7,0.18,0.5,2.7,44,1,15.8,63,NA,block_group
C-338580,11211,SD,44.7929,-103.8871,07/23/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.58,10,591,1.5,0.22,,,,2.26,0.2,54.1,6.9,34,7,11.2,1.76,12.7,0.03,0.04,1.5,28.9,37,0.63,164,0.66,0.31,11.2,15.8,750,18.9,70.2,0.05,0.58,7.6,0.5,1.4,80.4,<0.1,10.1,0.22,0.5,2.4,86,1,18,66,NA,block_group
C-338572,11464,SD,43.357,-99.7872,08/20/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.1,14.6,733,1.7,0.31,,,,0.97,1.3,56.8,13.6,52,6,31.6,2.64,13.7,0.04,0.04,1.88,30.8,33,0.68,885,2.33,0.63,9.9,32.7,1160,21.8,73.5,0.08,2.35,8.6,1.9,1.3,139,0.1,9.3,0.24,0.6,2.4,124,1.1,20.4,106,NA,block_group
C-339482,11467,SD,44.0166,-101.5749,06/16/09,Planted/Cultivated,Fallow,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.8,9.5,842,1.5,0.24,,,,0.59,0.4,66.2,10.2,43,6,18.6,2.36,12.9,0.03,0.04,1.8,31.4,26,0.57,581,1.25,0.71,9.6,19.6,580,18.6,84.1,0.04,0.89,7.1,0.7,1.3,139,<0.1,10.3,0.28,0.5,2.7,78,1,19.5,70,NA,block_group
C-338590,11659,SD,44.5521,-102.357,07/28/09,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.48,7.1,588,1.8,0.2,,,,0.42,0.2,68.2,9.2,26,5,10.6,1.53,13,0.02,0.04,1.97,35.4,21,0.42,452,1.15,0.82,10.8,11.8,510,16.8,92.2,0.03,0.81,6.8,0.5,1.3,102,<0.1,10.4,0.22,0.5,2.5,49,1.2,18.4,51,NA,block_group
C-323451,11673,SD,45.8919,-96.6216,10/30/08,Planted/Cultivated,Pasture/Hay,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,4.21,5.9,520,1.1,0.17,,,,1.22,0.5,44.2,8.6,38,<5,17.9,1.88,7.33,0.04,0.03,1.3,23.2,16,0.53,905,0.9,0.74,6.8,20.4,740,17,61.8,0.07,0.57,5.8,0.5,0.9,146,<0.1,5.8,0.19,0.5,1.7,71,0.7,12.5,73,NA,block_group
C-323453,11720,SD,44.7656,-99.107,10/29/08,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,5.22,6.6,804,1.3,0.17,,,,4.51,0.3,52.5,11.3,38,<5,19.4,2.23,9.66,0.04,0.05,1.54,27.7,33,2.08,580,1.07,0.79,9.1,28.1,580,13.8,72.3,0.04,0.9,8.1,0.3,1.2,213,0.1,6.7,0.24,0.6,1.7,93,1,15.2,68,NA,block_group
C-338609,11902,SD,45.1316,-103.2486,08/20/09,Herbaceous Upland,Grasslands/Herbaceous,0-5,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,3.66,4.2,540,1.1,0.1,,,,0.34,0.2,44.9,4.7,14,<5,6.8,0.95,8.68,0.02,0.02,1.36,23.5,18,0.26,150,1.04,0.72,5.6,7.3,400,10.7,49.3,0.05,0.59,3.9,0.3,0.9,98.8,0.1,6.2,0.14,0.3,1.5,30,0.6,10.3,42,NA,block_group
